"data","anomaly"
-0.69484846538902,0
0.386383458585648,0
0.0103023222136631,0
0.465688012307334,0
0.788173102132186,0
-0.463354742301157,0
-0.0451008961958236,0
0.652431827081046,0
0.518011756902318,0
-0.284059496809311,0
0.699446201369574,0
0.796490214831364,0
-0.383391461729282,0
-0.890736447991587,0
1.07250023748071,0
-0.833712298499095,0
-0.575646874627801,0
-1.14738869760799,0
0.120097059574164,0
-0.548679835326502,0
0.292538065889646,0
-1.06300602170982,0
0.810316429534756,0
-0.690100049546424,0
0.159570747975617,0
-0.089115512847731,0
-1.02047411088907,0
-0.386721928299981,0
-0.0928633309022509,0
-0.22983553961529,0
0.448035194448435,0
-0.278654336646297,0
0.350965680993721,0
-0.317033063830957,0
0.0989295614029899,0
0.988618312919944,0
0.323667525324907,0
-0.000566589049469223,0
-0.961136385713539,0
-0.13087095617757,0
0.449082551242447,0
-1.15876096109776,0
-0.143326007031305,0
-0.321048503668133,0
-0.779036609386334,0
-0.561888449361313,0
-0.32271416125267,0
0.131708954995479,0
0.111434794371071,0
-1.5063076611335,0
-0.69864189536078,0
-0.385424333264631,0
0.316714232638407,0
-0.273866934749544,0
-0.214929914311458,0
-1.29988181051956,0
-0.113787279778008,0
0.388191251515138,0
0.260960338307226,0
-0.290229839873323,0
-0.425755467304152,0
0.122098257820493,0
0.874641132365165,0
0.041088952947941,0
1.45606676455668,0
-1.31783354333633,0
-0.731845428847895,0
0.394529331310939,0
-0.963140652674188,0
-1.65137680840053,0
1.59794558928175,0
0.238998959259008,0
0.0179912255000129,0
-0.446531659825455,0
0.401482552612665,0
0.739231773578709,0
-0.194911830769,0
-0.445110094654488,0
-0.803214399584111,0
0.0604481900785766,0
-0.282434987387389,0
-1.08110787213988,0
-0.912142052382664,0
0.805222413568138,0
0.484369128467526,0
-0.588433849011297,0
0.915820852543358,0
-0.324125168263651,0
1.47745244473487,0
0.414086331707184,0
-0.0881614125379929,0
-0.31874644280384,0
0.0362295560968907,0
-0.910659872813325,0
0.793634074161578,0
0.265623658358405,0
0.0670163042968814,0
0.0568770563760369,0
-1.50594235336208,0
1.83771880876735,0
0.16240527038288,0
0.0988385218960565,0
-0.81265094007657,0
-0.283718017326199,0
-1.00535435949853,0
-0.794374141523611,0
-0.0675738294548735,0
-0.806274002233225,0
-0.698108645474569,0
0.0855288694994321,0
0.210824384427407,0
-0.656745029410758,0
0.138958031613114,0
0.251270027385772,0
0.923100864219168,0
-0.736017484817447,0
-0.856975878985342,0
0.678166151394806,0
0.676728994959018,0
-0.105475001679549,0
0.704591909956015,0
-1.41138433666786,0
1.00190813011709,0
-0.690404731337085,0
0.301644807527193,0
0.21178287767438,0
0.10491461311762,0
0.214027568446311,0
0.413370797137508,0
-0.571033822258826,0
-0.0180850544872384,0
-0.460580390256551,0
-0.0845116237931165,0
0.498471053818988,0
-0.580806599353273,0
0.855054062096465,0
0.354985187174702,0
0.836228901698985,0
0.603530223050179,0
0.554387216877928,0
0.431129849381961,0
0.274104748936181,0
0.967121495234347,0
-1.30694223525056,0
0.555218833103379,0
0.906360390150715,0
0.0610475297829344,0
-1.46643046188412,0
-0.291232437434704,0
-0.642344077358982,0
-0.59559980093907,0
0.869581613514826,0
0.0898808174583449,0
0.30005625976642,0
-0.936935788630593,0
0.955697726771622,0
0.0661570372668481,0
1.33309938982628,0
0.997623478938666,0
0.0388928760603065,0
-0.150479506591,0
-0.112138717134035,0
-0.74245868098072,0
2.26979665026693,0
0.776875356182553,0
0.608833179800003,0
0.114076799727224,0
0.0949472352925082,0
0.260149710902871,0
1.25948101498973,0
0.867498138957952,0
0.013196053001181,0
-1.1835138983036,0
0.0799138899408388,0
-0.639169339934443,0
0.241129085391798,0
0.476138425058111,0
0.230424812854765,0
-0.4817394323575,0
-0.127933109710413,0
1.04280415598561,0
0.925207870773164,0
0.695712577452598,0
0.075605118796665,0
0.406897870393136,0
-0.36301007099735,0
0.0742138901636316,0
0.587255080154952,0
0.127107276633629,0
-0.0721805635326061,0
-0.352245394365396,0
-0.0315643118746144,0
-0.816298117155361,0
0.215822770186811,0
1.06983198052122,0
-0.132451502354866,0
0.0884008329374757,0
-1.14679248723672,0
0.198474471243753,0
0.585482889176784,0
-0.172342420886289,0
0.186829826298417,0
1.01104134619054,0
-0.512919672124704,0
0.736320753952958,0
-0.017120696182429,0
-0.465870330143666,0
0.133921767305458,0
0.104841761524746,0
0.400600103819715,0
-0.602728699449245,0
-0.374248243150113,0
-0.000666645531666743,0
-0.0278795051346413,0
0.0418915978373934,0
-0.246512546367005,0
0.250266617431676,0
-0.0923494302950078,0
1.04396643319239,0
1.11918512839087,0
0.0534539119896451,0
0.469616496743098,0
0.150344514764808,0
0.0642620922372714,0
0.219676197723067,0
0.340651822043586,0
-0.127955635351374,0
-0.361711279470142,0
-1.08710111919761,0
-0.969342607552152,0
0.749759632052704,0
-0.687511819246086,0
-0.941513052131611,0
0.341603576663074,0
0.976918514964713,0
-0.298896136355519,0
0.43277073558544,0
0.591838242157226,0
0.495364152298638,0
-0.380205688056301,0
3.02407627050148,1
0.448693866461835,0
0.128426843329965,0
0.633040305713212,0
0.438286011530651,0
0.685334812369265,0
0.657315096167443,0
0.322879247809804,0
0.857084088822041,0
-0.649623146372323,0
0.155651531608608,0
-1.19605718624718,0
-0.771638299492128,0
-0.234709743676542,0
0.800547488838268,0
-0.349225417794252,0
-0.161722227147483,0
-0.712471987595849,0
-1.48285283673115,0
-0.396018773720148,0
-0.429532730382609,0
-0.0418811972056412,0
-0.0930430603281703,0
0.945554311366886,0
0.0809748591932675,0
-0.646150637168319,0
1.41807555118089,0
-0.328975355593046,0
-0.660650148957551,0
1.04369712331777,0
0.232505554998479,0
-0.775174638141575,0
0.196927290457084,0
0.419412689378662,0
0.0885996096717365,0
-0.200378600488639,0
0.905587561803274,0
-0.696335137455959,0
0.36091327499706,0
1.49957266891542,0
-0.59878732019323,0
0.785745715709653,0
-1.52031075161656,0
0.386533422566252,0
0.956575089993006,0
0.720047903219206,0
0.248008325407194,0
-0.226549638857298,0
0.928394532341432,0
-0.499009110916366,0
0.367625239519659,0
-0.128569329792083,0
0.124724962235628,0
-0.332503867892902,0
0.140228956440977,0
-0.16828733027872,0
-0.267756351613185,0
-1.04467063496103,0
-0.688316221528068,0
-0.264345783975078,0
0.345907344134624,0
-0.721798877662118,0
-0.304968153485779,0
0.0803006187857681,0
0.141307472263484,0
-0.686168682123376,0
0.314762568775765,0
0.57984545571778,0
-1.06418849742233,0
-0.0389567178053188,0
1.1623474065549,0
-0.785200611358026,0
0.824621798529536,0
-0.547375878431,0
-0.536624349296578,0
-0.861989397840678,0
-0.606854564919037,0
-0.780744246927155,0
-0.205423006397784,0
0.92005181367861,0
-0.127138971444634,0
0.119734654647136,0
-0.269723465119805,0
-0.4402572487006,0
0.320694548278631,0
0.878078997778734,0
0.175353975637553,0
-0.668709210610572,0
-0.00128242645601114,0
0.429765344602429,0
0.110549980223107,0
-1.19604515650379,0
-0.443436566647091,0
-0.856548847965358,0
0.0922978981089727,0
0.611220987847862,0
-1.09377324426682,0
-0.323570324115359,0
-0.567514639118311,0
0.112658136168417,0
-0.833629138636284,0
0.710356638151996,0
0.547950604290033,0
-0.369548268276274,0
0.828373622237839,0
0.119393829280019,0
1.03772141783393,0
-0.988149282917247,0
-0.0246885328217652,0
-0.310787632883108,0
0.946891455413194,0
0.633084581640456,0
0.709388877937722,0
0.633742073419219,0
0.142562933978644,0
-0.907538612321723,0
0.145670305773822,0
-0.875158999461997,0
-0.043893515826648,0
0.217866175201864,0
0.414913886683099,0
-0.331633593127784,0
-0.209114544620861,0
-0.420176267626488,0
1.64224657705584,0
0.895032567694101,0
-0.915872950426629,0
0.0975516651076294,0
0.377035287238502,0
1.30966860536825,1
0.88054315576649,1
1.1060950157861,1
1.31308283760293,1
1.21097622698834,1
0.658427873508933,1
0.856060296461998,1
0.604568711627101,1
0.771118094411572,1
0.251166734565693,1
0.163065195042659,1
0.630520354550616,1
0.935257894887187,1
0.428226013178762,1
0.736761280089372,1
0.661490527954844,1
0.705354393210551,1
0.134845826955048,1
1.12096483378148,1
0.389899336384071,1
0.463364986329784,1
0.428193387005295,1
0.0635992317207863,1
0.519852758528337,1
0.499535917924181,1
0.600612357403808,1
0.333537943694658,1
-0.0631449085240431,1
0.293708423936126,1
0.141342744261619,1
0.779659727012402,1
0.627014327208115,1
-0.643208239504999,1
0.949705435341282,1
1.38304001049635,1
1.49119072726648,1
-0.515578084137313,1
0.630056478900089,0
0.605412714092904,0
0.270492331177683,0
0.102256946597992,0
-0.599654866272522,0
1.05655839536736,0
0.130974529009493,0
-0.464287345856961,0
-1.29233102533272,0
0.831913250691901,0
0.386735298387332,0
0.744086828166832,0
-1.00468570103657,0
0.725888652617799,0
-0.621415369942508,0
0.453352014889595,0
0.861254396533762,0
0.416009881978605,0
0.485957495875781,0
-0.37548016077495,0
0.0631272668438413,0
0.757114133827894,0
0.530254560407786,0
-0.0120195659670394,0
0.538972919673088,0
-1.12594593202586,0
0.530069510170816,0
0.138525431159043,0
0.199977256312771,0
-0.00705192324302588,0
0.629258339265849,0
-0.242020307091137,0
0.20904030431915,0
1.04128743053617,0
0.656368407810218,0
-0.705668550835266,0
-0.0408893179111657,0
0.343056217215189,0
-0.739801632509276,0
-0.321761218197648,0
0.204536982787283,0
-0.199734319308439,0
-0.608442810982978,0
-0.207018078586147,0
0.214879890810677,0
0.901663729540973,0
-0.154592546204505,0
-0.272405817249488,0
-0.71571414838371,0
0.742816494162471,0
-0.428812041441451,0
0.481233876472539,0
-0.439382159025899,0
0.356674195123289,0
0.446519597086485,0
0.264676268403589,0
0.573814187114886,0
-1.20965500631319,0
-0.0228848531800694,0
-0.748590732300232,0
-1.57675962648268,0
-0.395867160490547,0
-0.451156114232189,0
-0.42699514040192,0
-1.03741479762451,0
0.629102757978021,0
0.125969330915206,0
-0.42162012949733,0
-1.26403667889725,0
0.235621922183276,0
-0.371531988579365,0
1.15506557809992,0
0.989358703089252,0
-0.191835834411132,0
-0.0705253136504302,0
-0.0694947201929992,0
-0.0967518260322539,0
-0.0986065328685665,0
-0.701901038638946,0
-0.750681676470972,0
-0.524912872344002,0
0.570801633050693,0
0.700234052542507,0
-0.360105601003122,0
0.547355292705959,0
0.494429211732762,0
0.376533808459787,0
-0.853693895770429,0
-0.154305160169746,0
-0.702929950283191,0
-0.862422327241228,0
-0.712286730310619,0
-0.392767831445211,0
0.345577981836672,0
0.291199461650515,0
-0.917856426932261,0
0.766683095014253,0
-0.0934591818551847,0
0.0279455540806151,0
0.0908759102015711,0
-0.376739012651282,0
0.0903140087632819,0
-0.607621337616161,0
0.0241273372372213,0
-0.19445176361937,0
0.293951169599748,0
0.332131354116411,0
0.43245007263427,0
0.642186798744795,0
0.462485633495127,0
-1.16311228714744,0
0.0884594633549304,0
0.700522463566722,0
-0.492098447725105,0
0.652643775849289,0
0.60448530459834,0
-0.393916129046559,0
-0.777983723900192,0
0.348484942046919,0
-0.0842152691287186,0
-0.0154995840564783,0
-0.347130642424853,0
-0.699829128116849,0
1.21522833973075,0
-0.27412018834753,0
0.966238841525327,0
0.447170249037488,0
-0.869039275343002,0
-0.217003362371115,0
0.427053236168021,0
-0.782333091218463,0
0.83920644370716,0
0.96314797622332,0
-0.487870459480483,0
0.575864511042478,0
-0.099427086547565,0
-0.537694025401048,0
-0.641260651545354,0
-0.199713509920758,0
-0.256008645312914,0
0.335094174687781,0
-1.19429556447007,0
-0.933521480164816,0
0.370789651636499,0
0.337498718855197,0
0.125086365485121,0
0.221472586468879,0
-0.734556314482183,0
-0.242714280624406,0
-0.180913548016563,0
1.30726976983297,0
-0.19783252403008,0
-0.596054622763731,0
0.0252455600221081,0
1.24123984717248,0
-0.158477541605106,0
0.457006171353686,0
0.512159788247925,0
0.216801050334749,0
0.40159191535238,0
-0.639351420432376,0
-0.20527593060148,0
-1.12797737825367,0
-0.204595396840395,0
-0.0965146756708877,0
1.04141348670582,0
2.10085916701435,0
1.1250433219497,0
-0.361155417992821,0
-0.67725320890193,0
-0.161430540014438,0
0.613336091613739,0
0.527897569959574,0
-0.067152822817461,0
-0.37173844301626,0
-0.219728535354376,0
-0.912177645931893,0
0.294224980086368,0
-0.377478977879841,0
-0.493101837708853,0
-0.0880217548356267,0
0.622728822722723,0
0.496462020888761,0
0.880114600897179,0
-0.742736381839471,0
-0.333407051267582,0
-0.903253420262795,0
0.629458545893062,0
-0.0038115233520565,0
-0.159972730249597,0
0.553869829777091,0
1.207336488628,0
-0.667409712370771,0
0.364600060018393,0
0.190048721344784,0
-0.900565611112665,0
0.171330748019793,0
-1.53053848289704,0
-1.21400242337534,0
0.382788867968735,0
-0.33318201290512,0
0.927629532101752,0
0.0562506567130964,0
-1.26388231726993,0
0.896990958521527,0
0.673525832712437,0
0.0962819547968777,0
0.0180173522329283,0
0.726588992694867,0
-0.0963787923898492,0
-0.514707019825053,0
0.964983038633938,0
0.64849605509343,0
0.00157116655709978,0
-0.0886134783760019,0
-0.492577614433029,0
0.507306011404601,0
-0.40071596986264,0
-0.285822974931106,0
0.180914334937245,0
-0.788631391220572,0
0.0502135788601304,0
0.19766661680108,0
0.882018405711469,0
0.354337536267682,0
-0.147081624147494,0
-0.647125680240776,0
-0.205087484922301,0
1.54601314963114,0
-0.157256394663726,0
0.691439931043133,0
-0.0649550776176026,0
-0.346110515483277,0
-0.0296825579784401,0
0.243556762341814,0
0.465422093130186,0
0.712814248888734,0
0.490254990603512,0
-0.416256068177731,0
0.596058814248592,0
-0.613338727794342,0
0.79201332606983,0
0.797998931577338,0
-0.322410530253841,0
-0.28494013803233,0
-0.787483529228173,0
-0.0553756160517876,0
-0.0379300295764875,0
0.00496239819376578,0
0.345288347297495,0
0.473401546373223,0
-0.602245648375102,0
-0.0675735205752856,0
-0.725454196129124,0
-0.470782220095539,0
-0.0431713888738305,0
0.370007891943696,0
0.306567859483947,0
-0.468661702748851,0
0.594652504325272,0
0.912105111393191,0
-0.450984724559828,0
-0.52473540144161,0
-0.478490154288042,0
0.865478073552029,0
-0.442695011698425,0
0.580939229297274,0
0.0705693260169106,0
-0.279692935677419,0
-0.349334531018113,0
0.144934597569388,0
0.308010529365891,0
-0.28604386761099,0
-0.112738202997285,0
-0.50781237617198,0
-1.63220762839024,0
-0.0860960797199134,0
0.270955418090242,0
0.384122703432328,0
-0.143511414010584,0
0.0203274886285194,0
1.1645367232218,0
0.94903740162177,0
0.149746329005658,0
0.182345433855178,0
0.538984386219306,0
0.134574903639019,0
-0.281950536322389,0
-0.104951936640894,0
-0.47406409577783,0
-0.675032791600751,0
0.851687415146935,0
0.154333326168428,0
-1.07084182097871,0
-0.119076516772911,0
0.0511598959364941,0
0.538234917503401,0
0.888102908566939,0
-0.563193207517978,0
0.146315989709129,0
0.534815744889883,0
-0.220451956295593,0
-0.571236587245156,0
1.44705475945341,0
-0.387167568198751,0
-0.135400955174204,0
0.331018049613778,0
-1.68286765236571,0
-0.37519113266495,0
-0.475048125061557,0
-0.136592537755167,0
0.421902296133141,0
-0.103609024500998,0
-0.51052661139913,0
-0.0295680715993023,0
0.703324078738663,0
0.208053387282364,0
1.0085976992225,0
1.10858159765354,0
-0.418741986698637,0
-1.12328304407322,0
0.51059492891615,0
-0.158492349866245,0
-0.523424784005808,0
-0.579395904473119,0
-0.0856945980378994,0
-0.311213427220249,0
0.0665767773252648,0
0.0647580137016493,0
-0.764956455101563,0
-0.52006783453265,0
0.817338270258723,0
-0.0332286453812566,0
-0.292348618832505,0
0.22286520985905,0
0.700745031801967,0
-0.0469064434717705,0
0.177312165666573,0
-0.225340915279882,0
-0.0865204498425328,0
-0.200244736489951,0
-0.563229807452682,0
1.14095331913982,0
-0.648849462769396,0
-0.296232877022294,0
3.20847201380843,1
1.55627123590528,0
0.334571424020241,0
-0.74656208735218,0
-0.573906215842828,0
-0.00286926822270043,0
-0.538005650209299,0
0.595685767710233,0
-0.136642178427087,0
0.780531841983448,0
-0.353127367142034,0
0.722492689514768,0
0.322879050550588,0
-0.37135418612162,0
-0.803672244448953,0
-0.0669073970399737,0
-0.377706368724102,0
0.707061259023683,0
0.616859303045851,0
-0.326889463722508,0
0.228056544796674,0
-0.860721697072189,0
-0.373736141718488,0
-0.860211361240414,0
0.564939893118211,0
-1.06866018320937,0
-0.147690648610046,0
0.532636174542873,0
-0.692282856982997,0
-0.706632078183845,0
-1.46790264062729,0
0.72422118893406,0
0.364810415927777,0
-0.153855849003887,0
-0.55090629806277,0
-0.473471697186266,0
0.0688256492381549,0
-1.10506744582503,0
-0.0438810729795851,0
-0.277764533626883,0
-0.397553439683165,0
-0.29991271309991,0
0.0602934240984928,0
0.0112602445587489,0
0.107844375812411,0
-0.309741038068539,0
-0.1595271602522,0
-0.458418545680511,0
-0.0208758060820479,0
0.186858119418137,0
-0.435166664275327,0
-0.00817808248559597,0
-0.244506317305636,0
0.485288659700021,0
1.26459151154203,0
1.05131539418271,0
-0.371172941557861,0
0.70542485696054,0
0.790356554112362,0
-0.0319285780569983,0
0.238408044047744,0
-0.769151839680769,0
-0.130659075837359,0
-0.334577359809039,0
0.187092531896924,0
0.983650166841557,0
0.228163700912363,0
-0.637627502086194,0
0.39736268935515,0
-0.29652289934845,0
0.0361561725042474,0
0.0535841610342108,0
-0.208605728523962,0
-0.371790017035218,0
0.414073397344468,0
0.181521904750898,0
-0.862464020014163,0
0.517736400543064,0
0.434065529492645,0
-0.919155487083787,0
-0.139051625628445,0
-0.275804588508504,0
-0.161390447157458,0
-1.09142298795335,0
-0.484710311505238,0
-0.165678972247442,0
1.09119793523031,0
0.259687267942939,0
-0.503770090268536,0
-1.14363359246288,0
-0.317041348827138,0
-0.260183696613842,0
0.388869759515435,0
-0.926770251934407,0
1.04417750596749,0
0.266697655680503,0
-0.556409217897916,0
-0.136120994673801,0
0.0881563560857858,0
0.834401992780766,0
-0.551091733261532,0
-0.632608669114853,0
1.43431218735287,0
-0.207945808763064,0
-0.595892733417282,0
0.827267431705591,0
-0.750619311031439,0
0.854166930759492,0
0.0014691662919186,0
-0.235270549725526,0
-0.0895192290829131,0
-0.363202928199503,0
1.13786412869435,0
0.589525356975091,0
-0.312534488337512,0
-1.18089895630437,0
-0.3745246726687,0
-0.478794670761232,0
-1.60343754450378,0
0.843823115084737,0
0.199794128117229,0
0.164830829922875,0
-0.101501216489753,0
0.357463046304338,0
0.192905294845439,0
-0.502265486410608,0
0.771497317161553,0
0.336165838738789,0
1.80345862004778,0
-0.00775876030948766,0
0.212306552199105,0
-0.271630921855244,0
1.03614869138871,0
-1.19045010788437,0
1.3019355908018,0
1.0494050839098,0
-1.03363544619464,0
1.76798681266419,0
1.26229884708751,0
0.74711559873179,0
0.847383092458996,0
-0.249492290756938,0
-0.141576817831045,0
1.27078185147038,0
0.765247709235136,0
0.146434160696605,0
-1.27790917727658,0
-0.512279135480774,0
0.137902331607519,0
0.444999498409211,0
-0.992638162391125,0
1.00926052227607,0
-0.894427811724125,0
0.624748610860953,0
-0.355040523298679,0
0.283175465519933,0
-0.288677604140332,0
-0.301893307200127,0
0.342599193659905,0
-0.317024780393691,0
1.09789104395825,0
-0.317049686078009,0
-0.72623978745312,0
1.00749968090586,0
0.851282113009507,0
0.795678973099674,0
0.0755170547012583,0
-0.380990466888048,0
0.684324926830926,0
-0.637837879985087,0
-3.30824490576096,1
0.584191339759827,0
-0.389931719966922,0
-0.797668157932028,0
-1.79912795052162,0
0.0985196076097777,0
-0.892817307526646,0
0.292453964626189,0
-0.115123042153047,0
-0.367707390443392,0
0.37276832376906,0
0.634853683393025,0
0.32755376053762,0
0.418521536335259,0
-1.0667653836906,0
-0.050368628915597,0
2.16941400982764,0
0.823713518721552,0
0.94041765655754,0
-1.00663268930799,0
0.718307463272391,0
-0.46645525037406,0
-0.367308064597729,0
0.199260082653937,0
0.606308278237948,0
-1.10819692578262,0
-0.386856705872998,0
0.890144712542631,0
-0.729624736339454,0
-0.124801177986089,0
-0.432057616745502,0
-0.102138374885581,0
-0.38898630226319,0
0.270795449858449,0
-0.450754061273454,0
-0.178379781387844,0
-0.0408478131217522,0
-0.117379777912371,0
0.821485545234469,0
-0.671417593882707,0
-1.30632402987947,0
-0.236926881550761,0
0.846704632315583,0
0.971245499753821,0
-0.916581377655463,0
-0.587998105291093,0
0.221810528741038,0
0.893782722462181,0
0.152899980443957,0
-0.728676986331785,0
-0.0692323039989836,0
1.12836107965383,0
0.53601888986732,0
-0.594912260939481,0
0.0341910277843446,0
0.129605136094918,0
-0.593954916866281,0
-0.70267957702302,0
0.0435670707923755,0
0.694144035237974,0
-0.742673325280623,0
-0.754696732575959,0
0.34312694197148,0
0.21555281082869,0
0.294140470856296,0
0.262501981660027,0
0.181142890772077,0
-0.0741742699431912,0
-0.117801172180387,0
-0.250869721023704,0
0.693015289336108,0
0.371374827634827,0
0.566862148694108,0
0.707394708695783,0
0.257782170842367,0
-0.825443930125775,0
0.169127323865078,0
2.11839916261361,0
-0.0450560519624585,0
0.00603210326172973,0
-0.139603521837851,0
-0.146665031900859,0
-0.392510384713694,0
-0.135443917526545,0
-0.320139290947748,0
0.588357713266319,0
-0.577492863324298,0
-0.14251743289687,0
0.410661837518143,0
1.13365048105422,0
-0.685071348146136,0
0.128086922684154,0
-0.303255580619118,0
1.0685229467204,0
0.126775861038449,0
-1.12577926030528,0
0.982403262366117,0
0.921724220196502,0
0.761749695428935,0
-1.06400264998056,0
0.697782288505033,0
-0.849160742457055,0
-0.600687156083252,0
-0.112854275335757,0
0.376408931587518,0
-0.446467830501786,0
0.67744613913114,0
0.811206355278883,0
0.636875657769088,0
-0.131022045286939,0
-0.350619496690378,0
1.0503932091273,0
0.733250675621403,0
-0.206519975866698,0
0.0435062718333304,0
-0.609166352340488,0
-0.687902855706468,0
-0.260000848785734,0
-0.455307548801138,0
0.824678567014669,0
-0.173495769073159,0
0.252551921240081,0
-0.640294013565891,0
-0.15608523456399,0
-0.709864143706257,0
-0.221177601559404,0
0.486767845190774,0
0.539878847871059,0
0.550050748693853,0
0.150643154769506,0
1.00960893255068,0
-0.849775333792205,0
-1.50446215832431,0
-0.00820752593549659,0
-0.274185606208118,0
-0.111096513770638,0
0.653488059819662,0
1.41537939230578,0
0.116593435044944,0
-0.691885999508919,0
-0.442550324607742,0
-0.390893436349662,0
0.156100545128596,0
-0.545960607853394,0
0.135205574309887,0
-0.509017415140037,0
0.0622827615549739,0
0.908864395735878,0
-0.95067796119812,0
0.476830087248397,0
-0.392379173195752,0
-0.515613627631381,0
-1.0464042397236,0
0.889279997920368,0
-0.322733992776783,0
0.343751538491348,0
0.46043430113983,0
-0.742970184218934,0
-0.255527988644868,0
-0.0237205597617273,0
-0.216292784528289,0
0.0713194752386743,0
0.0370963605964868,0
-0.314105704693922,0
0.711243591778844,0
0.0612708146832147,0
0.0568995682696769,0
0.245197361988482,0
0.219135787480288,0
-0.237226607122926,0
0.0537735577844956,0
0.356616092789097,0
-0.265346852107571,0
0.156822723463234,0
0.309170370594641,0
-0.650873888268353,0
0.997689326489591,0
-0.114986535449385,0
-0.5150745902242,0
-0.699372762503102,0
0.705816403626782,0
0.427600160933801,0
-1.50773079121039,0
-0.745315296027119,0
0.300025234763333,0
-0.606106309391076,0
-1.09863010979368,0
-0.218190573795511,0
0.50963716975192,0
-0.581224877230984,0
0.0412704526115918,0
0.269260665909508,0
-0.690436291852396,0
0.467787794581823,0
-0.908381045247309,0
-0.00941677656481072,0
0.263499364540131,0
0.246884716788943,0
0.450661887258788,0
-0.134835825043889,0
-0.938857433946273,0
0.295391720990995,0
-0.0237472885757085,0
-0.790012365596785,0
